108	pūgīphalaṃ sakhadirajīrṇakarpūrasaṃyutam | nāgavallīdalair yuktaṃ tāmbūlaṃ gṛhyatāṃ vibho | iti tāmbūlakaṃ dadyān nākasyeti ca dakṣiṇām ||	“O all-pervading Lord, accept this tāmbūla consisting of areca nut, khadira, jīrṇaka, and camphor, together with betel leaves.” Saying this, one should offer tāmbūla and then the honorarium with the mantra beginning “nākasya.”
109	jayatyādīn paṭhan mantrān punar dhūpaṃ samarpayet | arcata ityādikān mantrān paṭhan nīrājayed dharim ||	Reciting the mantras beginning “jayati,” one should offer incense again; reciting those beginning “arcata,” one should wave the light before Hari.
110	puṣpāṇy aṣṭau samarpyātha mūlamantreṇa vaiṣṇavaḥ | vedamantraiś ca paurāṇair arpayet kusumāñjalim ||	The Vaiṣṇava should then offer eight flowers with the root mantra and present a joined handful of flowers with Vedic and Purāṇic mantras.
111	cāmaraṃ darpaṇaṃ chatraṃ vāhanādi nivedayet | mahārājopacārāṃś ca gītavāditranṛttakān | sarvān nivedayed bhaktyā mūlamantreṇa sādhakaḥ ||	The practitioner should offer a fly-whisk, mirror, parasol, conveyance, and the other royal services, as well as song, instrumental music, and dance; all these should be devoutly presented with the root mantra.
112	tataḥ śuddhena toyena śaṅkham āpūrya mudrikāḥ | dhenvādīḥ sampradarśyātha toyaṃ śaṅkhagataṃ spṛśet | aṣṭavāraṃ japen mūlaṃ bhrāmayet triḥ pradakṣiṇam ||	Then one should fill the conch with pure water, display the Dhenu and other mudrās, touch the water in the conch, recite the root mantra eight times, and circle the conch clockwise three times.
113	śaṅkhodakaṃ tu tatpātre sthāpayitvā pṛthak sudhīḥ | pradakṣiṇanamaskārān sūktapāṭhaṃ tataś caret ||	The wise person should set the conch water separately in its vessel and then perform circumambulations, prostrations, and the recitation of hymns.
114	āruhya vedikāṃ paścāt pūjāsādguṇyakārakam | mūlamantraṃ hariṃ dhyāyan japed aṣṭottaraṃ śatam ||	After ascending the platform again, one should meditate upon Hari and recite the root mantra 108 times to make the worship complete in its excellence.
115	ramābrahmādidevānāṃ dattvā tīrthādikaṃ balim | tattvanyāsān mātṛkāś ca punar mūrtau samācaret ||	Having distributed sacred water and the other portions as offerings to Ramā, Brahmā, and the other deities, one should again perform upon the image the placements of the principles and of the Mother letters.
116	punar dhyātvā hariṃ devam ātmā devety ṛcaṃ paṭhet | tata āvāhanīṃ mudrāṃ vyutkrameṇa vidhāya ca ||	Meditating once more upon the divine Hari, one should recite the ṛk beginning “ātmā deva”; then one should perform the invocation mudrā in reverse order.
117	ehy ehīti punaḥ procya punar āvāhayed dhṛdi | tathaiva parapūjāyāṃ ravyādau taṃ nidhāpayet ||	Saying “come, come” once more, one should invoke Him back into the heart. In worship performed for another, one should similarly establish Him again in the sun or other original locus.
118	yāce’haṃ tvā hṛṣīkeśa namāmi puruṣottama | hṛdi me kuru saṃvāsaṃ śriyā saha jagatpate ||	“I beseech You, O Hṛṣīkeśa; I bow to You, O Supreme Person. O Lord of the universe, make Your dwelling in my heart together with Śrī.”
119	iti prārthya hariṃ paścād vidadhyāt tattvamātṛkāḥ | dhyātvā samarpayed viṣṇuṃ yasya smṛtyeti mantrataḥ ||	After praying to Hari in this way, one should perform the placements of the principles and Mother letters; then, meditating, one should dedicate everything to Viṣṇu with the mantra beginning “yasya smṛtyā.”
120	tīrthaprasādagandhādīn dattvā viṣṇuparāya ca | tataḥ svayaṃ tu gṛhṇīyād bhaktyā natvā hariṃ smaran ||	After giving the sacred water, prasāda, sandal paste, and the other gifts to one devoted to Viṣṇu, one should oneself receive them, bowing with devotion and remembering Hari.
121	padyapāṭhe manuṣyāṇāṃ śramo nātibhaved iti | tantrasāroktapūjāyāṃ padyamāleyam īritā ||	So that people may not experience excessive effort when reciting in verse, this Padyamālā has been composed for the worship prescribed in the Tantrasāra.
122	anena bhagavān viṣṇuḥ prīto bhavati sarvadā | pramādato nirodhād vā hareḥ pūjā bhaven na cet | paṭhanāt padyamālāyā naraḥ pūjāphalaṃ labhet ||	Through this, the Blessed Lord Viṣṇu is always pleased. If, because of inadvertence or an impediment, the worship of Hari cannot be performed, a person obtains the fruit of that worship by reciting the Padyamālā.
COL1	iti śrījayatīrthākhyabhikṣuṇā racitā satī | tantrasāroktapūjānusāriṇī padyamālikā ||	Thus ends the excellent Padyamālikā, composed by the ascetic known as Śrī Jayatīrtha and conforming to the worship taught in the Tantrasāra.
COL2	iti śrījayatīrthaśrīcaraṇaviracitā śrīpadyamālā ||	Thus ends the glorious Padyamālā composed by the venerable Śrī Jayatīrtha.
COL3	śrīkṛṣṇārpaṇam astu ||	May this be offered to Śrī Kṛṣṇa.
COL4	mukhyaprāṇavaśe sarvaṃ sa viṣṇor vaśagaḥ sadā | prīṇayāmo vāsudevaṃ devatāmaṇḍalākhaṇḍamaṇḍanam ||	Everything is under the authority of Mukhya Prāṇa, and he is always subject to Viṣṇu. We propitiate Vāsudeva, the unbroken ornament of the entire assembly of deities.
